anomaly_id,anomaly_timestamp,anomaly_moisture_vwc,relative_position,is_anomaly,device_id,timestamp,soil_moisture_vwc,soil_temp_c,ec_us_cm,light_par,air_humidity_pct
23,2026-06-11 00:15:00,101.9,5,False,SENS-04,2026-06-11 01:30:00,95.97,17.28,751.0,0.0,64.1
23,2026-06-11 00:15:00,101.9,6,False,SENS-04,2026-06-11 01:45:00,94.49,18.55,627.0,0.0,70.1
23,2026-06-11 00:15:00,101.9,7,False,SENS-04,2026-06-11 02:00:00,92.98,17.44,709.0,0.0,63.8
23,2026-06-11 00:15:00,101.9,8,False,SENS-04,2026-06-11 02:15:00,91.98,17.04,684.0,0.0,65.0
23,2026-06-11 00:15:00,101.9,9,False,SENS-04,2026-06-11 02:30:00,91.45,18.43,726.0,0.0,70.5
23,2026-06-11 00:15:00,101.9,10,False,SENS-04,2026-06-11 02:45:00,89.92,17.22,702.0,0.0,72.5
24,2026-06-11 00:30:00,100.34,-10,False,SENS-04,2026-06-10 22:00:00,21.85,19.84,682.0,0.0,49.2
24,2026-06-11 00:30:00,100.34,-9,False,SENS-04,2026-06-10 22:15:00,21.76,20.38,647.0,0.0,53.3
24,2026-06-11 00:30:00,100.34,-8,False,SENS-04,2026-06-10 22:30:00,22.19,19.52,683.0,0.0,55.4
24,2026-06-11 00:30:00,100.34,-7,False,SENS-04,2026-06-10 22:45:00,21.8,19.91,643.0,0.0,54.9
24,2026-06-11 00:30:00,100.34,-6,False,SENS-04,2026-06-10 23:00:00,21.71,19.3,753.0,0.0,54.3
24,2026-06-11 00:30:00,100.34,-5,False,SENS-04,2026-06-10 23:15:00,20.9,18.6,703.0,0.0,51.7
24,2026-06-11 00:30:00,100.34,-4,False,SENS-04,2026-06-10 23:30:00,20.65,18.95,671.0,0.0,57.2
24,2026-06-11 00:30:00,100.34,-3,False,SENS-04,2026-06-10 23:45:00,20.99,18.22,678.0,0.0,57.9
24,2026-06-11 00:30:00,100.34,-2,False,SENS-04,2026-06-11 00:00:00,103.55,18.77,653.0,0.0,60.4
24,2026-06-11 00:30:00,100.34,-1,False,SENS-04,2026-06-11 00:15:00,101.9,18.29,740.0,0.0,61.1
24,2026-06-11 00:30:00,100.34,0,True,SENS-04,2026-06-11 00:30:00,100.34,18.57,773.0,0.0,66.6
24,2026-06-11 00:30:00,100.34,1,False,SENS-04,2026-06-11 00:45:00,99.35,18.66,640.0,0.0,60.9
24,2026-06-11 00:30:00,100.34,2,False,SENS-04,2026-06-11 01:00:00,98.23,17.27,742.0,0.0,59.3
24,2026-06-11 00:30:00,100.34,3,False,SENS-04,2026-06-11 01:15:00,97.2,17.68,690.0,0.0,61.6
24,2026-06-11 00:30:00,100.34,4,False,SENS-04,2026-06-11 01:30:00,95.97,17.28,751.0,0.0,64.1
24,2026-06-11 00:30:00,100.34,5,False,SENS-04,2026-06-11 01:45:00,94.49,18.55,627.0,0.0,70.1
24,2026-06-11 00:30:00,100.34,6,False,SENS-04,2026-06-11 02:00:00,92.98,17.44,709.0,0.0,63.8
24,2026-06-11 00:30:00,100.34,7,False,SENS-04,2026-06-11 02:15:00,91.98,17.04,684.0,0.0,65.0
24,2026-06-11 00:30:00,100.34,8,False,SENS-04,2026-06-11 02:30:00,91.45,18.43,726.0,0.0,70.5
24,2026-06-11 00:30:00,100.34,9,False,SENS-04,2026-06-11 02:45:00,89.92,17.22,702.0,0.0,72.5
24,2026-06-11 00:30:00,100.34,10,False,SENS-04,2026-06-11 03:00:00,88.38,16.85,701.0,0.0,65.9
25,2026-06-13 00:00:00,106.72,-10,False,SENS-04,2026-06-12 21:30:00,23.44,20.04,680.0,0.0,47.5
25,2026-06-13 00:00:00,106.72,-9,False,SENS-04,2026-06-12 21:45:00,23.62,20.03,758.0,0.0,53.5
25,2026-06-13 00:00:00,106.72,-8,False,SENS-04,2026-06-12 22:00:00,24.02,20.05,746.0,0.0,46.2
25,2026-06-13 00:00:00,106.72,-7,False,SENS-04,2026-06-12 22:15:00,24.07,20.09,691.0,0.0,46.3
25,2026-06-13 00:00:00,106.72,-6,False,SENS-04,2026-06-12 22:30:00,23.28,19.92,661.0,0.0,55.1
25,2026-06-13 00:00:00,106.72,-5,False,SENS-04,2026-06-12 22:45:00,23.25,19.58,699.0,0.0,52.4
25,2026-06-13 00:00:00,106.72,-4,False,SENS-04,2026-06-12 23:00:00,22.95,19.57,695.0,0.0,54.2
25,2026-06-13 00:00:00,106.72,-3,False,SENS-04,2026-06-12 23:15:00,22.93,18.66,697.0,0.0,53.1
25,2026-06-13 00:00:00,106.72,-2,False,SENS-04,2026-06-12 23:30:00,23.61,19.06,684.0,0.0,54.1
25,2026-06-13 00:00:00,106.72,-1,False,SENS-04,2026-06-12 23:45:00,23.83,18.7,658.0,0.0,60.4
25,2026-06-13 00:00:00,106.72,0,True,SENS-04,2026-06-13 00:00:00,106.72,18.58,701.0,0.0,59.6
25,2026-06-13 00:00:00,106.72,1,False,SENS-04,2026-06-13 00:15:00,105.5,18.22,686.0,0.0,57.6
25,2026-06-13 00:00:00,106.72,2,False,SENS-04,2026-06-13 00:30:00,103.83,17.84,690.0,0.0,64.3
25,2026-06-13 00:00:00,106.72,3,False,SENS-04,2026-06-13 00:45:00,102.71,17.6,704.0,0.0,66.5
25,2026-06-13 00:00:00,106.72,4,False,SENS-04,2026-06-13 01:00:00,101.3,18.1,697.0,0.0,63.7
25,2026-06-13 00:00:00,106.72,5,False,SENS-04,2026-06-13 01:15:00,99.67,18.06,703.0,0.0,68.0
25,2026-06-13 00:00:00,106.72,6,False,SENS-04,2026-06-13 01:30:00,98.71,17.71,684.0,0.0,63.0
25,2026-06-13 00:00:00,106.72,7,False,SENS-04,2026-06-13 01:45:00,96.55,17.68,714.0,0.0,68.6
25,2026-06-13 00:00:00,106.72,8,False,SENS-04,2026-06-13 02:00:00,95.1,17.33,671.0,0.0,68.2
25,2026-06-13 00:00:00,106.72,9,False,SENS-04,2026-06-13 02:15:00,94.14,17.77,656.0,0.0,66.2
25,2026-06-13 00:00:00,106.72,10,False,SENS-04,2026-06-13 02:30:00,93.43,17.55,664.0,0.0,75.4
26,2026-06-13 00:15:00,105.5,-10,False,SENS-04,2026-06-12 21:45:00,23.62,20.03,758.0,0.0,53.5
26,2026-06-13 00:15:00,105.5,-9,False,SENS-04,2026-06-12 22:00:00,24.02,20.05,746.0,0.0,46.2
26,2026-06-13 00:15:00,105.5,-8,False,SENS-04,2026-06-12 22:15:00,24.07,20.09,691.0,0.0,46.3
26,2026-06-13 00:15:00,105.5,-7,False,SENS-04,2026-06-12 22:30:00,23.28,19.92,661.0,0.0,55.1
26,2026-06-13 00:15:00,105.5,-6,False,SENS-04,2026-06-12 22:45:00,23.25,19.58,699.0,0.0,52.4
26,2026-06-13 00:15:00,105.5,-5,False,SENS-04,2026-06-12 23:00:00,22.95,19.57,695.0,0.0,54.2
26,2026-06-13 00:15:00,105.5,-4,False,SENS-04,2026-06-12 23:15:00,22.93,18.66,697.0,0.0,53.1
26,2026-06-13 00:15:00,105.5,-3,False,SENS-04,2026-06-12 23:30:00,23.61,19.06,684.0,0.0,54.1
26,2026-06-13 00:15:00,105.5,-2,False,SENS-04,2026-06-12 23:45:00,23.83,18.7,658.0,0.0,60.4
26,2026-06-13 00:15:00,105.5,-1,False,SENS-04,2026-06-13 00:00:00,106.72,18.58,701.0,0.0,59.6
26,2026-06-13 00:15:00,105.5,0,True,SENS-04,2026-06-13 00:15:00,105.5,18.22,686.0,0.0,57.6
26,2026-06-13 00:15:00,105.5,1,False,SENS-04,2026-06-13 00:30:00,103.83,17.84,690.0,0.0,64.3
26,2026-06-13 00:15:00,105.5,2,False,SENS-04,2026-06-13 00:45:00,102.71,17.6,704.0,0.0,66.5
26,2026-06-13 00:15:00,105.5,3,False,SENS-04,2026-06-13 01:00:00,101.3,18.1,697.0,0.0,63.7
26,2026-06-13 00:15:00,105.5,4,False,SENS-04,2026-06-13 01:15:00,99.67,18.06,703.0,0.0,68.0
26,2026-06-13 00:15:00,105.5,5,False,SENS-04,2026-06-13 01:30:00,98.71,17.71,684.0,0.0,63.0
26,2026-06-13 00:15:00,105.5,6,False,SENS-04,2026-06-13 01:45:00,96.55,17.68,714.0,0.0,68.6
26,2026-06-13 00:15:00,105.5,7,False,SENS-04,2026-06-13 02:00:00,95.1,17.33,671.0,0.0,68.2
26,2026-06-13 00:15:00,105.5,8,False,SENS-04,2026-06-13 02:15:00,94.14,17.77,656.0,0.0,66.2
26,2026-06-13 00:15:00,105.5,9,False,SENS-04,2026-06-13 02:30:00,93.43,17.55,664.0,0.0,75.4
26,2026-06-13 00:15:00,105.5,10,False,SENS-04,2026-06-13 02:45:00,92.43,17.36,673.0,0.0,70.7
27,2026-06-13 00:30:00,103.83,-10,False,SENS-04,2026-06-12 22:00:00,24.02,20.05,746.0,0.0,46.2
27,2026-06-13 00:30:00,103.83,-9,False,SENS-04,2026-06-12 22:15:00,24.07,20.09,691.0,0.0,46.3
27,2026-06-13 00:30:00,103.83,-8,False,SENS-04,2026-06-12 22:30:00,23.28,19.92,661.0,0.0,55.1
27,2026-06-13 00:30:00,103.83,-7,False,SENS-04,2026-06-12 22:45:00,23.25,19.58,699.0,0.0,52.4
27,2026-06-13 00:30:00,103.83,-6,False,SENS-04,2026-06-12 23:00:00,22.95,19.57,695.0,0.0,54.2
27,2026-06-13 00:30:00,103.83,-5,False,SENS-04,2026-06-12 23:15:00,22.93,18.66,697.0,0.0,53.1
27,2026-06-13 00:30:00,103.83,-4,False,SENS-04,2026-06-12 23:30:00,23.61,19.06,684.0,0.0,54.1
27,2026-06-13 00:30:00,103.83,-3,False,SENS-04,2026-06-12 23:45:00,23.83,18.7,658.0,0.0,60.4
27,2026-06-13 00:30:00,103.83,-2,False,SENS-04,2026-06-13 00:00:00,106.72,18.58,701.0,0.0,59.6
27,2026-06-13 00:30:00,103.83,-1,False,SENS-04,2026-06-13 00:15:00,105.5,18.22,686.0,0.0,57.6
27,2026-06-13 00:30:00,103.83,0,True,SENS-04,2026-06-13 00:30:00,103.83,17.84,690.0,0.0,64.3
27,2026-06-13 00:30:00,103.83,1,False,SENS-04,2026-06-13 00:45:00,102.71,17.6,704.0,0.0,66.5
27,2026-06-13 00:30:00,103.83,2,False,SENS-04,2026-06-13 01:00:00,101.3,18.1,697.0,0.0,63.7
27,2026-06-13 00:30:00,103.83,3,False,SENS-04,2026-06-13 01:15:00,99.67,18.06,703.0,0.0,68.0
27,2026-06-13 00:30:00,103.83,4,False,SENS-04,2026-06-13 01:30:00,98.71,17.71,684.0,0.0,63.0
27,2026-06-13 00:30:00,103.83,5,False,SENS-04,2026-06-13 01:45:00,96.55,17.68,714.0,0.0,68.6
27,2026-06-13 00:30:00,103.83,6,False,SENS-04,2026-06-13 02:00:00,95.1,17.33,671.0,0.0,68.2
27,2026-06-13 00:30:00,103.83,7,False,SENS-04,2026-06-13 02:15:00,94.14,17.77,656.0,0.0,66.2
27,2026-06-13 00:30:00,103.83,8,False,SENS-04,2026-06-13 02:30:00,93.43,17.55,664.0,0.0,75.4
27,2026-06-13 00:30:00,103.83,9,False,SENS-04,2026-06-13 02:45:00,92.43,17.36,673.0,0.0,70.7
27,2026-06-13 00:30:00,103.83,10,False,SENS-04,2026-06-13 03:00:00,91.0,17.85,648.0,0.0,68.8
28,2026-06-13 00:45:00,102.71,-10,False,SENS-04,2026-06-12 22:15:00,24.07,20.09,691.0,0.0,46.3
28,2026-06-13 00:45:00,102.71,-9,False,SENS-04,2026-06-12 22:30:00,23.28,19.92,661.0,0.0,55.1
28,2026-06-13 00:45:00,102.71,-8,False,SENS-04,2026-06-12 22:45:00,23.25,19.58,699.0,0.0,52.4
28,2026-06-13 00:45:00,102.71,-7,False,SENS-04,2026-06-12 23:00:00,22.95,19.57,695.0,0.0,54.2
28,2026-06-13 00:45:00,102.71,-6,False,SENS-04,2026-06-12 23:15:00,22.93,18.66,697.0,0.0,53.1
28,2026-06-13 00:45:00,102.71,-5,False,SENS-04,2026-06-12 23:30:00,23.61,19.06,684.0,0.0,54.1
28,2026-06-13 00:45:00,102.71,-4,False,SENS-04,2026-06-12 23:45:00,23.83,18.7,658.0,0.0,60.4
28,2026-06-13 00:45:00,102.71,-3,False,SENS-04,2026-06-13 00:00:00,106.72,18.58,701.0,0.0,59.6
28,2026-06-13 00:45:00,102.71,-2,False,SENS-04,2026-06-13 00:15:00,105.5,18.22,686.0,0.0,57.6
28,2026-06-13 00:45:00,102.71,-1,False,SENS-04,2026-06-13 00:30:00,103.83,17.84,690.0,0.0,64.3
28,2026-06-13 00:45:00,102.71,0,True,SENS-04,2026-06-13 00:45:00,102.71,17.6,704.0,0.0,66.5
28,2026-06-13 00:45:00,102.71,1,False,SENS-04,2026-06-13 01:00:00,101.3,18.1,697.0,0.0,63.7
28,2026-06-13 00:45:00,102.71,2,False,SENS-04,2026-06-13 01:15:00,99.67,18.06,703.0,0.0,68.0
28,2026-06-13 00:45:00,102.71,3,False,SENS-04,2026-06-13 01:30:00,98.71,17.71,684.0,0.0,63.0
28,2026-06-13 00:45:00,102.71,4,False,SENS-04,2026-06-13 01:45:00,96.55,17.68,714.0,0.0,68.6
28,2026-06-13 00:45:00,102.71,5,False,SENS-04,2026-06-13 02:00:00,95.1,17.33,671.0,0.0,68.2
28,2026-06-13 00:45:00,102.71,6,False,SENS-04,2026-06-13 02:15:00,94.14,17.77,656.0,0.0,66.2
28,2026-06-13 00:45:00,102.71,7,False,SENS-04,2026-06-13 02:30:00,93.43,17.55,664.0,0.0,75.4
28,2026-06-13 00:45:00,102.71,8,False,SENS-04,2026-06-13 02:45:00,92.43,17.36,673.0,0.0,70.7
28,2026-06-13 00:45:00,102.71,9,False,SENS-04,2026-06-13 03:00:00,91.0,17.85,648.0,0.0,68.8
28,2026-06-13 00:45:00,102.71,10,False,SENS-04,2026-06-13 03:15:00,89.83,17.77,632.0,0.0,71.2
29,2026-06-13 01:00:00,101.3,-10,False,SENS-04,2026-06-12 22:30:00,23.28,19.92,661.0,0.0,55.1
29,2026-06-13 01:00:00,101.3,-9,False,SENS-04,2026-06-12 22:45:00,23.25,19.58,699.0,0.0,52.4
29,2026-06-13 01:00:00,101.3,-8,False,SENS-04,2026-06-12 23:00:00,22.95,19.57,695.0,0.0,54.2
29,2026-06-13 01:00:00,101.3,-7,False,SENS-04,2026-06-12 23:15:00,22.93,18.66,697.0,0.0,53.1
29,2026-06-13 01:00:00,101.3,-6,False,SENS-04,2026-06-12 23:30:00,23.61,19.06,684.0,0.0,54.1
29,2026-06-13 01:00:00,101.3,-5,False,SENS-04,2026-06-12 23:45:00,23.83,18.7,658.0,0.0,60.4
29,2026-06-13 01:00:00,101.3,-4,False,SENS-04,2026-06-13 00:00:00,106.72,18.58,701.0,0.0,59.6
29,2026-06-13 01:00:00,101.3,-3,False,SENS-04,2026-06-13 00:15:00,105.5,18.22,686.0,0.0,57.6
29,2026-06-13 01:00:00,101.3,-2,False,SENS-04,2026-06-13 00:30:00,103.83,17.84,690.0,0.0,64.3
29,2026-06-13 01:00:00,101.3,-1,False,SENS-04,2026-06-13 00:45:00,102.71,17.6,704.0,0.0,66.5
29,2026-06-13 01:00:00,101.3,0,True,SENS-04,2026-06-13 01:00:00,101.3,18.1,697.0,0.0,63.7
29,2026-06-13 01:00:00,101.3,1,False,SENS-04,2026-06-13 01:15:00,99.67,18.06,703.0,0.0,68.0
29,2026-06-13 01:00:00,101.3,2,False,SENS-04,2026-06-13 01:30:00,98.71,17.71,684.0,0.0,63.0
29,2026-06-13 01:00:00,101.3,3,False,SENS-04,2026-06-13 01:45:00,96.55,17.68,714.0,0.0,68.6
29,2026-06-13 01:00:00,101.3,4,False,SENS-04,2026-06-13 02:00:00,95.1,17.33,671.0,0.0,68.2
29,2026-06-13 01:00:00,101.3,5,False,SENS-04,2026-06-13 02:15:00,94.14,17.77,656.0,0.0,66.2
29,2026-06-13 01:00:00,101.3,6,False,SENS-04,2026-06-13 02:30:00,93.43,17.55,664.0,0.0,75.4
29,2026-06-13 01:00:00,101.3,7,False,SENS-04,2026-06-13 02:45:00,92.43,17.36,673.0,0.0,70.7
29,2026-06-13 01:00:00,101.3,8,False,SENS-04,2026-06-13 03:00:00,91.0,17.85,648.0,0.0,68.8
29,2026-06-13 01:00:00,101.3,9,False,SENS-04,2026-06-13 03:15:00,89.83,17.77,632.0,0.0,71.2
29,2026-06-13 01:00:00,101.3,10,False,SENS-04,2026-06-13 03:30:00,88.82,16.92,720.0,0.0,69.0
30,2026-06-15 00:00:00,106.82,-10,False,SENS-04,2026-06-14 21:30:00,19.82,20.45,702.0,0.0,48.6
30,2026-06-15 00:00:00,106.82,-9,False,SENS-04,2026-06-14 21:45:00,19.41,19.79,755.0,0.0,46.4
30,2026-06-15 00:00:00,106.82,-8,False,SENS-04,2026-06-14 22:00:00,20.17,19.59,737.0,0.0,47.1
30,2026-06-15 00:00:00,106.82,-7,False,SENS-04,2026-06-14 22:15:00,21.07,19.36,767.0,0.0,55.1
30,2026-06-15 00:00:00,106.82,-6,False,SENS-04,2026-06-14 22:30:00,21.75,20.33,715.0,0.0,49.6
30,2026-06-15 00:00:00,106.82,-5,False,SENS-04,2026-06-14 22:45:00,21.73,19.61,619.0,0.0,53.8
30,2026-06-15 00:00:00,106.82,-4,False,SENS-04,2026-06-14 23:00:00,21.79,19.49,752.0,0.0,50.1
30,2026-06-15 00:00:00,106.82,-3,False,SENS-04,2026-06-14 23:15:00,22.31,19.06,725.0,0.0,56.4
30,2026-06-15 00:00:00,106.82,-2,False,SENS-04,2026-06-14 23:30:00,22.13,19.07,759.0,0.0,60.9
30,2026-06-15 00:00:00,106.82,-1,False,SENS-04,2026-06-14 23:45:00,22.27,19.16,639.0,0.0,62.2
30,2026-06-15 00:00:00,106.82,0,True,SENS-04,2026-06-15 00:00:00,106.82,18.69,651.0,0.0,62.8
30,2026-06-15 00:00:00,106.82,1,False,SENS-04,2026-06-15 00:15:00,106.0,19.02,701.0,0.0,60.6
30,2026-06-15 00:00:00,106.82,2,False,SENS-04,2026-06-15 00:30:00,104.57,18.21,753.0,0.0,65.2
30,2026-06-15 00:00:00,106.82,3,False,SENS-04,2026-06-15 00:45:00,103.82,18.33,764.0,0.0,64.3
30,2026-06-15 00:00:00,106.82,4,False,SENS-04,2026-06-15 01:00:00,102.47,18.25,671.0,0.0,62.7
30,2026-06-15 00:00:00,106.82,5,False,SENS-04,2026-06-15 01:15:00,100.93,17.49,684.0,0.0,66.1
30,2026-06-15 00:00:00,106.82,6,False,SENS-04,2026-06-15 01:30:00,99.51,17.78,815.0,0.0,68.6
30,2026-06-15 00:00:00,106.82,7,False,SENS-04,2026-06-15 01:45:00,98.29,16.95,678.0,0.0,62.9
30,2026-06-15 00:00:00,106.82,8,False,SENS-04,2026-06-15 02:00:00,96.72,17.57,727.0,0.0,64.5
30,2026-06-15 00:00:00,106.82,9,False,SENS-04,2026-06-15 02:15:00,95.28,17.46,682.0,0.0,68.1
30,2026-06-15 00:00:00,106.82,10,False,SENS-04,2026-06-15 02:30:00,93.48,17.39,719.0,0.0,65.6
31,2026-06-15 00:15:00,106.0,-10,False,SENS-04,2026-06-14 21:45:00,19.41,19.79,755.0,0.0,46.4
31,2026-06-15 00:15:00,106.0,-9,False,SENS-04,2026-06-14 22:00:00,20.17,19.59,737.0,0.0,47.1
31,2026-06-15 00:15:00,106.0,-8,False,SENS-04,2026-06-14 22:15:00,21.07,19.36,767.0,0.0,55.1
31,2026-06-15 00:15:00,106.0,-7,False,SENS-04,2026-06-14 22:30:00,21.75,20.33,715.0,0.0,49.6
31,2026-06-15 00:15:00,106.0,-6,False,SENS-04,2026-06-14 22:45:00,21.73,19.61,619.0,0.0,53.8
31,2026-06-15 00:15:00,106.0,-5,False,SENS-04,2026-06-14 23:00:00,21.79,19.49,752.0,0.0,50.1
31,2026-06-15 00:15:00,106.0,-4,False,SENS-04,2026-06-14 23:15:00,22.31,19.06,725.0,0.0,56.4
31,2026-06-15 00:15:00,106.0,-3,False,SENS-04,2026-06-14 23:30:00,22.13,19.07,759.0,0.0,60.9
31,2026-06-15 00:15:00,106.0,-2,False,SENS-04,2026-06-14 23:45:00,22.27,19.16,639.0,0.0,62.2
31,2026-06-15 00:15:00,106.0,-1,False,SENS-04,2026-06-15 00:00:00,106.82,18.69,651.0,0.0,62.8
31,2026-06-15 00:15:00,106.0,0,True,SENS-04,2026-06-15 00:15:00,106.0,19.02,701.0,0.0,60.6
31,2026-06-15 00:15:00,106.0,1,False,SENS-04,2026-06-15 00:30:00,104.57,18.21,753.0,0.0,65.2
31,2026-06-15 00:15:00,106.0,2,False,SENS-04,2026-06-15 00:45:00,103.82,18.33,764.0,0.0,64.3
31,2026-06-15 00:15:00,106.0,3,False,SENS-04,2026-06-15 01:00:00,102.47,18.25,671.0,0.0,62.7
31,2026-06-15 00:15:00,106.0,4,False,SENS-04,2026-06-15 01:15:00,100.93,17.49,684.0,0.0,66.1
31,2026-06-15 00:15:00,106.0,5,False,SENS-04,2026-06-15 01:30:00,99.51,17.78,815.0,0.0,68.6
31,2026-06-15 00:15:00,106.0,6,False,SENS-04,2026-06-15 01:45:00,98.29,16.95,678.0,0.0,62.9
31,2026-06-15 00:15:00,106.0,7,False,SENS-04,2026-06-15 02:00:00,96.72,17.57,727.0,0.0,64.5
31,2026-06-15 00:15:00,106.0,8,False,SENS-04,2026-06-15 02:15:00,95.28,17.46,682.0,0.0,68.1
31,2026-06-15 00:15:00,106.0,9,False,SENS-04,2026-06-15 02:30:00,93.48,17.39,719.0,0.0,65.6
31,2026-06-15 00:15:00,106.0,10,False,SENS-04,2026-06-15 02:45:00,91.97,17.34,665.0,0.0,66.3
32,2026-06-15 00:30:00,104.57,-10,False,SENS-04,2026-06-14 22:00:00,20.17,19.59,737.0,0.0,47.1
32,2026-06-15 00:30:00,104.57,-9,False,SENS-04,2026-06-14 22:15:00,21.07,19.36,767.0,0.0,55.1
32,2026-06-15 00:30:00,104.57,-8,False,SENS-04,2026-06-14 22:30:00,21.75,20.33,715.0,0.0,49.6
32,2026-06-15 00:30:00,104.57,-7,False,SENS-04,2026-06-14 22:45:00,21.73,19.61,619.0,0.0,53.8
32,2026-06-15 00:30:00,104.57,-6,False,SENS-04,2026-06-14 23:00:00,21.79,19.49,752.0,0.0,50.1
32,2026-06-15 00:30:00,104.57,-5,False,SENS-04,2026-06-14 23:15:00,22.31,19.06,725.0,0.0,56.4
32,2026-06-15 00:30:00,104.57,-4,False,SENS-04,2026-06-14 23:30:00,22.13,19.07,759.0,0.0,60.9
32,2026-06-15 00:30:00,104.57,-3,False,SENS-04,2026-06-14 23:45:00,22.27,19.16,639.0,0.0,62.2
32,2026-06-15 00:30:00,104.57,-2,False,SENS-04,2026-06-15 00:00:00,106.82,18.69,651.0,0.0,62.8
32,2026-06-15 00:30:00,104.57,-1,False,SENS-04,2026-06-15 00:15:00,106.0,19.02,701.0,0.0,60.6
32,2026-06-15 00:30:00,104.57,0,True,SENS-04,2026-06-15 00:30:00,104.57,18.21,753.0,0.0,65.2
32,2026-06-15 00:30:00,104.57,1,False,SENS-04,2026-06-15 00:45:00,103.82,18.33,764.0,0.0,64.3
32,2026-06-15 00:30:00,104.57,2,False,SENS-04,2026-06-15 01:00:00,102.47,18.25,671.0,0.0,62.7
32,2026-06-15 00:30:00,104.57,3,False,SENS-04,2026-06-15 01:15:00,100.93,17.49,684.0,0.0,66.1
32,2026-06-15 00:30:00,104.57,4,False,SENS-04,2026-06-15 01:30:00,99.51,17.78,815.0,0.0,68.6
32,2026-06-15 00:30:00,104.57,5,False,SENS-04,2026-06-15 01:45:00,98.29,16.95,678.0,0.0,62.9
32,2026-06-15 00:30:00,104.57,6,False,SENS-04,2026-06-15 02:00:00,96.72,17.57,727.0,0.0,64.5
32,2026-06-15 00:30:00,104.57,7,False,SENS-04,2026-06-15 02:15:00,95.28,17.46,682.0,0.0,68.1
32,2026-06-15 00:30:00,104.57,8,False,SENS-04,2026-06-15 02:30:00,93.48,17.39,719.0,0.0,65.6
32,2026-06-15 00:30:00,104.57,9,False,SENS-04,2026-06-15 02:45:00,91.97,17.34,665.0,0.0,66.3
32,2026-06-15 00:30:00,104.57,10,False,SENS-04,2026-06-15 03:00:00,90.9,17.7,666.0,0.0,69.3
33,2026-06-15 00:45:00,103.82,-10,False,SENS-04,2026-06-14 22:15:00,21.07,19.36,767.0,0.0,55.1
33,2026-06-15 00:45:00,103.82,-9,False,SENS-04,2026-06-14 22:30:00,21.75,20.33,715.0,0.0,49.6
33,2026-06-15 00:45:00,103.82,-8,False,SENS-04,2026-06-14 22:45:00,21.73,19.61,619.0,0.0,53.8
33,2026-06-15 00:45:00,103.82,-7,False,SENS-04,2026-06-14 23:00:00,21.79,19.49,752.0,0.0,50.1
33,2026-06-15 00:45:00,103.82,-6,False,SENS-04,2026-06-14 23:15:00,22.31,19.06,725.0,0.0,56.4
33,2026-06-15 00:45:00,103.82,-5,False,SENS-04,2026-06-14 23:30:00,22.13,19.07,759.0,0.0,60.9
33,2026-06-15 00:45:00,103.82,-4,False,SENS-04,2026-06-14 23:45:00,22.27,19.16,639.0,0.0,62.2
33,2026-06-15 00:45:00,103.82,-3,False,SENS-04,2026-06-15 00:00:00,106.82,18.69,651.0,0.0,62.8
33,2026-06-15 00:45:00,103.82,-2,False,SENS-04,2026-06-15 00:15:00,106.0,19.02,701.0,0.0,60.6
33,2026-06-15 00:45:00,103.82,-1,False,SENS-04,2026-06-15 00:30:00,104.57,18.21,753.0,0.0,65.2
33,2026-06-15 00:45:00,103.82,0,True,SENS-04,2026-06-15 00:45:00,103.82,18.33,764.0,0.0,64.3
33,2026-06-15 00:45:00,103.82,1,False,SENS-04,2026-06-15 01:00:00,102.47,18.25,671.0,0.0,62.7
33,2026-06-15 00:45:00,103.82,2,False,SENS-04,2026-06-15 01:15:00,100.93,17.49,684.0,0.0,66.1
33,2026-06-15 00:45:00,103.82,3,False,SENS-04,2026-06-15 01:30:00,99.51,17.78,815.0,0.0,68.6
33,2026-06-15 00:45:00,103.82,4,False,SENS-04,2026-06-15 01:45:00,98.29,16.95,678.0,0.0,62.9
33,2026-06-15 00:45:00,103.82,5,False,SENS-04,2026-06-15 02:00:00,96.72,17.57,727.0,0.0,64.5
33,2026-06-15 00:45:00,103.82,6,False,SENS-04,2026-06-15 02:15:00,95.28,17.46,682.0,0.0,68.1
33,2026-06-15 00:45:00,103.82,7,False,SENS-04,2026-06-15 02:30:00,93.48,17.39,719.0,0.0,65.6
33,2026-06-15 00:45:00,103.82,8,False,SENS-04,2026-06-15 02:45:00,91.97,17.34,665.0,0.0,66.3
33,2026-06-15 00:45:00,103.82,9,False,SENS-04,2026-06-15 03:00:00,90.9,17.7,666.0,0.0,69.3
33,2026-06-15 00:45:00,103.82,10,False,SENS-04,2026-06-15 03:15:00,90.17,17.15,685.0,0.0,74.1
34,2026-06-15 01:00:00,102.47,-10,False,SENS-04,2026-06-14 22:30:00,21.75,20.33,715.0,0.0,49.6
34,2026-06-15 01:00:00,102.47,-9,False,SENS-04,2026-06-14 22:45:00,21.73,19.61,619.0,0.0,53.8
34,2026-06-15 01:00:00,102.47,-8,False,SENS-04,2026-06-14 23:00:00,21.79,19.49,752.0,0.0,50.1
34,2026-06-15 01:00:00,102.47,-7,False,SENS-04,2026-06-14 23:15:00,22.31,19.06,725.0,0.0,56.4
34,2026-06-15 01:00:00,102.47,-6,False,SENS-04,2026-06-14 23:30:00,22.13,19.07,759.0,0.0,60.9
34,2026-06-15 01:00:00,102.47,-5,False,SENS-04,2026-06-14 23:45:00,22.27,19.16,639.0,0.0,62.2
