device_id,timestamp,substrate_label,soil_moisture_vwc,soil_temp_c,ec_us_cm,light_par,air_humidity_pct,is_outlier,outlier_reason,time_diff,estimated_missing_readings
SENS-07,2026-06-10 09:30:00,orchid_bark,25.5,67.42,726.0,114.7,67.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 09:45:00,orchid_bark,25.54,67.37,702.0,134.9,70.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 10:00:00,orchid_bark,25.39,69.21,715.0,156.2,68.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 10:15:00,orchid_bark,25.22,68.67,632.0,171.8,66.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 10:30:00,orchid_bark,24.85,68.7,721.0,200.6,64.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 10:45:00,orchid_bark,24.98,68.99,717.0,213.0,64.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 11:00:00,orchid_bark,24.6,71.31,718.0,229.7,68.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 11:15:00,orchid_bark,24.23,69.49,718.0,240.6,70.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 11:30:00,orchid_bark,24.14,71.44,740.0,249.7,63.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 11:45:00,orchid_bark,23.81,70.45,695.0,261.9,63.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 12:00:00,orchid_bark,24.1,70.99,703.0,286.0,57.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 12:15:00,orchid_bark,23.78,71.76,647.0,284.2,62.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 12:30:00,orchid_bark,23.82,72.55,727.0,306.8,56.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 12:45:00,orchid_bark,24.02,71.4,673.0,297.9,52.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 13:00:00,orchid_bark,24.04,72.55,676.0,309.5,58.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 13:15:00,orchid_bark,23.77,74.05,684.0,316.3,54.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 13:30:00,orchid_bark,23.71,74.37,657.0,326.7,56.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 13:45:00,orchid_bark,23.86,73.74,696.0,327.1,54.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 14:00:00,orchid_bark,23.44,73.4,733.0,322.5,46.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 14:15:00,orchid_bark,23.54,74.7,656.0,319.9,49.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 14:30:00,orchid_bark,23.52,75.4,699.0,310.0,45.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 14:45:00,orchid_bark,23.78,75.16,727.0,312.3,50.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 15:00:00,orchid_bark,23.74,76.26,601.0,327.2,46.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 15:15:00,orchid_bark,23.65,75.25,774.0,295.3,43.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 15:30:00,orchid_bark,23.67,74.68,682.0,291.1,38.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 15:45:00,orchid_bark,23.3,75.34,663.0,275.9,46.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 16:00:00,orchid_bark,23.02,75.88,703.0,271.1,41.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 16:15:00,orchid_bark,22.92,75.47,673.0,256.6,40.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 16:30:00,orchid_bark,22.7,75.67,697.0,244.1,42.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 16:45:00,orchid_bark,22.47,76.78,670.0,243.2,37.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 17:00:00,orchid_bark,22.77,75.52,745.0,232.1,34.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 17:15:00,orchid_bark,23.01,75.13,807.0,213.8,39.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 17:30:00,orchid_bark,22.39,76.62,729.0,186.6,35.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 17:45:00,orchid_bark,22.29,76.44,708.0,164.3,37.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 18:00:00,orchid_bark,21.95,75.15,678.0,143.6,35.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 18:15:00,orchid_bark,22.07,76.28,742.0,131.8,33.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 18:30:00,orchid_bark,22.01,74.8,669.0,114.3,32.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 18:45:00,orchid_bark,22.2,74.93,713.0,99.2,37.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 19:00:00,orchid_bark,21.92,74.46,679.0,84.9,40.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 19:15:00,orchid_bark,21.63,74.71,650.0,59.3,40.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 19:30:00,orchid_bark,21.49,75.2,691.0,54.4,37.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 19:45:00,orchid_bark,21.27,74.73,661.0,39.4,41.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 20:00:00,orchid_bark,21.16,73.67,759.0,0.0,36.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 20:15:00,orchid_bark,21.3,74.08,670.0,0.0,40.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 20:30:00,orchid_bark,21.3,73.9,695.0,0.0,36.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 20:45:00,orchid_bark,21.14,73.99,674.0,0.0,36.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 21:00:00,orchid_bark,21.06,73.2,651.0,5.5,41.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 21:15:00,orchid_bark,20.65,73.11,727.0,0.0,41.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 21:30:00,orchid_bark,20.17,72.27,696.0,0.0,42.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 21:45:00,orchid_bark,20.32,71.24,794.0,2.1,37.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 22:00:00,orchid_bark,20.08,71.55,742.0,0.0,45.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 22:15:00,orchid_bark,20.29,71.91,703.0,0.0,45.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 22:30:00,orchid_bark,20.14,71.53,715.0,0.0,42.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 22:45:00,orchid_bark,20.08,68.36,696.0,0.0,46.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 23:00:00,orchid_bark,20.16,70.25,659.0,0.0,49.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 23:15:00,orchid_bark,20.27,69.03,643.0,0.0,44.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 23:30:00,orchid_bark,20.08,69.26,658.0,0.0,45.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-10 23:45:00,orchid_bark,20.01,67.59,753.0,0.0,48.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 00:00:00,orchid_bark,19.93,67.86,710.0,0.0,43.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 00:15:00,orchid_bark,19.92,66.61,721.0,0.0,52.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 00:30:00,orchid_bark,19.88,67.08,731.0,0.0,55.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 00:45:00,orchid_bark,19.65,67.46,692.0,0.0,55.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 01:00:00,orchid_bark,19.6,66.97,676.0,0.0,56.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 01:15:00,orchid_bark,19.23,67.84,781.0,0.0,59.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 01:30:00,orchid_bark,19.15,65.59,721.0,0.0,57.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 01:45:00,orchid_bark,19.1,65.01,633.0,0.0,53.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 02:00:00,orchid_bark,18.83,66.34,630.0,0.0,60.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 02:15:00,orchid_bark,18.71,63.82,730.0,0.0,64.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 02:30:00,orchid_bark,18.53,64.94,665.0,0.0,63.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 02:45:00,orchid_bark,18.37,64.92,695.0,0.0,61.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 03:00:00,orchid_bark,18.45,62.67,612.0,0.0,66.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 03:15:00,orchid_bark,18.48,63.36,681.0,0.0,66.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 03:30:00,orchid_bark,18.6,63.0,736.0,0.0,65.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 03:45:00,orchid_bark,18.95,64.44,679.0,0.0,67.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 04:00:00,orchid_bark,19.1,63.25,653.0,0.0,66.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 04:15:00,orchid_bark,18.72,63.43,690.0,0.0,70.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 04:30:00,orchid_bark,18.52,62.38,701.0,0.0,66.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 04:45:00,orchid_bark,18.72,62.92,686.0,0.0,71.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 05:00:00,orchid_bark,18.57,62.92,637.0,0.0,73.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 05:15:00,orchid_bark,18.41,63.36,716.0,0.0,71.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 05:30:00,orchid_bark,18.41,63.34,677.0,0.0,72.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 05:45:00,orchid_bark,18.28,64.69,707.0,0.0,72.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 06:00:00,orchid_bark,18.56,64.22,661.0,0.0,74.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 06:15:00,orchid_bark,18.46,62.56,750.0,0.0,71.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 06:30:00,orchid_bark,18.88,64.71,729.0,0.0,72.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 06:45:00,orchid_bark,18.69,64.78,686.0,0.0,70.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 07:00:00,orchid_bark,18.49,64.4,712.0,0.0,72.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 07:15:00,orchid_bark,18.26,65.26,765.0,0.0,66.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 07:30:00,orchid_bark,18.04,65.66,747.0,0.0,72.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 07:45:00,orchid_bark,18.12,64.71,760.0,7.8,74.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 08:00:00,orchid_bark,17.79,64.47,724.0,11.5,72.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 08:15:00,orchid_bark,17.53,66.06,678.0,14.2,74.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 08:30:00,orchid_bark,17.57,65.37,724.0,51.3,75.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 08:45:00,orchid_bark,17.08,66.49,768.0,56.3,71.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 09:00:00,orchid_bark,16.73,65.89,724.0,84.5,67.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 09:15:00,orchid_bark,16.67,67.71,667.0,105.1,73.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 09:30:00,orchid_bark,16.71,66.85,703.0,118.6,71.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 09:45:00,orchid_bark,16.59,67.62,730.0,140.1,69.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 10:00:00,orchid_bark,16.63,67.96,707.0,145.8,66.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 10:15:00,orchid_bark,16.41,67.55,731.0,183.6,68.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 10:30:00,orchid_bark,16.67,69.75,675.0,192.6,65.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 10:45:00,orchid_bark,16.8,70.32,691.0,210.7,62.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 11:00:00,orchid_bark,16.59,69.69,714.0,221.7,65.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 11:15:00,orchid_bark,16.5,69.67,716.0,246.4,60.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 11:30:00,orchid_bark,16.06,70.45,675.0,255.4,64.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 11:45:00,orchid_bark,16.21,70.66,602.0,256.9,61.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 12:00:00,orchid_bark,15.91,71.42,585.0,276.2,59.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 12:15:00,orchid_bark,15.76,71.6,698.0,278.7,58.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 12:30:00,orchid_bark,15.66,71.56,707.0,295.8,54.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 12:45:00,orchid_bark,15.35,73.4,692.0,308.5,53.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 13:00:00,orchid_bark,15.15,72.79,701.0,310.6,60.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 13:15:00,orchid_bark,15.19,74.7,764.0,317.3,53.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 13:30:00,orchid_bark,15.06,73.71,680.0,325.7,48.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 13:45:00,orchid_bark,15.2,73.67,715.0,312.8,54.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 14:00:00,orchid_bark,15.31,74.05,767.0,316.5,47.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 14:15:00,orchid_bark,15.11,74.26,659.0,304.9,50.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 14:30:00,orchid_bark,14.99,74.71,771.0,314.2,52.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 14:45:00,orchid_bark,14.87,75.2,739.0,308.9,46.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 15:00:00,orchid_bark,14.76,74.44,688.0,314.3,49.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 15:15:00,orchid_bark,15.02,74.71,599.0,306.7,47.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 15:30:00,orchid_bark,15.03,76.19,756.0,307.6,48.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 15:45:00,orchid_bark,14.67,76.14,771.0,283.0,44.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 16:00:00,orchid_bark,14.51,74.75,672.0,280.3,40.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 16:15:00,orchid_bark,14.39,76.35,773.0,272.0,35.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 16:30:00,orchid_bark,14.45,76.66,632.0,272.2,38.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 16:45:00,orchid_bark,14.78,76.26,712.0,244.1,38.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 17:00:00,orchid_bark,14.91,74.91,693.0,225.9,42.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 17:15:00,orchid_bark,14.86,75.13,647.0,212.0,42.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 17:30:00,orchid_bark,14.66,76.01,690.0,198.5,35.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 17:45:00,orchid_bark,14.92,77.34,699.0,188.8,41.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 18:00:00,orchid_bark,14.83,75.51,652.0,156.6,35.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 18:15:00,orchid_bark,14.52,76.21,727.0,135.8,34.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 18:30:00,orchid_bark,14.56,75.16,673.0,143.4,33.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 18:45:00,orchid_bark,14.29,76.68,686.0,93.8,38.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 19:00:00,orchid_bark,14.4,75.29,758.0,89.7,35.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 19:15:00,orchid_bark,14.29,74.17,674.0,65.8,41.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 19:30:00,orchid_bark,14.21,74.21,610.0,44.3,34.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 19:45:00,orchid_bark,13.64,73.89,690.0,11.1,39.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 20:00:00,orchid_bark,13.83,74.34,704.0,21.7,34.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 20:15:00,orchid_bark,13.58,73.45,690.0,1.4,41.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 20:30:00,orchid_bark,13.42,73.27,734.0,0.0,38.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 20:45:00,orchid_bark,13.44,74.7,716.0,0.0,39.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 21:00:00,orchid_bark,13.4,72.54,676.0,0.0,38.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 21:15:00,orchid_bark,13.84,72.72,728.0,5.6,38.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 21:30:00,orchid_bark,13.48,72.01,719.0,0.0,42.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 21:45:00,orchid_bark,13.39,71.8,717.0,0.0,46.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 22:00:00,orchid_bark,13.53,71.91,694.0,0.0,39.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 22:15:00,orchid_bark,13.42,69.44,711.0,4.3,42.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 22:30:00,orchid_bark,13.41,70.74,704.0,3.1,42.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 22:45:00,orchid_bark,13.91,69.94,688.0,0.0,40.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 23:00:00,orchid_bark,13.9,69.93,719.0,0.0,41.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 23:15:00,orchid_bark,14.17,69.24,722.0,0.0,44.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 23:30:00,orchid_bark,14.27,68.85,722.0,0.0,46.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-11 23:45:00,orchid_bark,14.4,68.79,725.0,0.0,53.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 00:00:00,orchid_bark,14.33,67.77,610.0,0.0,53.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 00:15:00,orchid_bark,13.98,69.19,736.0,0.0,49.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 00:30:00,orchid_bark,14.18,66.7,661.0,0.0,55.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 00:45:00,orchid_bark,14.27,68.05,745.0,0.0,51.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 01:00:00,orchid_bark,14.35,65.75,646.0,0.0,54.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 01:15:00,orchid_bark,14.3,66.11,763.0,0.0,57.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 01:30:00,orchid_bark,14.14,66.18,613.0,0.0,63.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 01:45:00,orchid_bark,14.39,64.98,713.0,0.0,59.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 02:00:00,orchid_bark,14.43,64.62,685.0,0.0,55.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 02:15:00,orchid_bark,14.04,64.87,719.0,0.0,63.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 02:30:00,orchid_bark,14.0,65.44,769.0,0.0,65.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 02:45:00,orchid_bark,13.92,64.62,709.0,0.0,65.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 03:00:00,orchid_bark,13.38,65.71,738.0,0.0,61.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 03:15:00,orchid_bark,13.21,64.56,761.0,0.0,65.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 03:30:00,orchid_bark,13.72,63.64,675.0,0.0,65.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 03:45:00,orchid_bark,13.23,61.9,714.0,0.0,72.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 04:00:00,orchid_bark,12.99,62.6,755.0,0.0,69.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 04:15:00,orchid_bark,12.49,63.43,714.0,0.0,73.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 04:30:00,orchid_bark,12.17,62.42,677.0,0.0,67.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 04:45:00,orchid_bark,11.8,63.37,721.0,0.0,69.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 05:00:00,orchid_bark,11.56,63.66,705.0,0.0,69.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 05:15:00,orchid_bark,11.91,63.3,720.0,0.0,74.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 05:30:00,orchid_bark,12.09,63.36,679.0,0.0,75.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 05:45:00,orchid_bark,12.04,65.03,710.0,0.0,73.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 06:00:00,orchid_bark,12.38,63.77,694.0,0.0,72.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-12 06:15:00,orchid_bark,12.28,63.73,680.0,0.0,73.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
